study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB29238	SAMEA4981800	ERX2855196	ERR2848507	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2848507/ERR2848507.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848507/07-007_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848507/07-007_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2848507	
PRJEB29238	SAMEA4981801	ERX2855197	ERR2848508	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2848508/ERR2848508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848508/07-008_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848508/07-008_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2848508	
PRJEB29238	SAMEA4981802	ERX2855198	ERR2848509	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2848509/ERR2848509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848509/07-009_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848509/07-009_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2848509	
PRJEB29238	SAMEA4981810	ERX2855206	ERR2848517	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2848517/ERR2848517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848517/07-028_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848517/07-028_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2848517	
PRJEB29238	SAMEA4981811	ERX2855207	ERR2848518	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2848518/ERR2848518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848518/07-029_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848518/07-029_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2848518	
PRJEB29238	SAMEA4981815	ERX2855211	ERR2848522	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2848522/ERR2848522.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848522/07-033_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848522/07-033_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2848522	
PRJEB29238	SAMEA4981821	ERX2855217	ERR2848528	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2848528/ERR2848528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848528/07-057_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848528/07-057_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2848528	
PRJEB29238	SAMEA4981824	ERX2855220	ERR2848531	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2848531/ERR2848531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848531/08-134_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848531/08-134_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2848531	
PRJEB29238	SAMEA4981825	ERX2855221	ERR2848532	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2848532/ERR2848532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848532/08-135_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848532/08-135_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2848532	
PRJEB29238	SAMEA4981827	ERX2855223	ERR2848534	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2848534/ERR2848534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848534/08-144_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848534/08-144_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2848534	
PRJEB29238	SAMEA4981829	ERX2855225	ERR2848536	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2848536/ERR2848536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848536/08-155_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848536/08-155_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2848536	
PRJEB29238	SAMEA4981833	ERX2855229	ERR2848540	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2848540/ERR2848540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848540/08-168_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848540/08-168_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2848540	
PRJEB29238	SAMEA4981834	ERX2855230	ERR2848541	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2848541/ERR2848541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848541/08-179_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848541/08-179_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2848541	
PRJEB29238	SAMEA4981835	ERX2855231	ERR2848542	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2848542/ERR2848542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848542/08-180_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848542/08-180_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2848542	
PRJEB29238	SAMEA4981837	ERX2855233	ERR2848544	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2848544/ERR2848544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848544/08-184_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848544/08-184_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2848544	
PRJEB29238	SAMEA4981842	ERX2855238	ERR2848549	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2848549/ERR2848549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848549/08-194_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848549/08-194_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2848549	
PRJEB29238	SAMEA4981843	ERX2855239	ERR2848550	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2848550/ERR2848550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848550/08-197_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848550/08-197_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2848550	
PRJEB29238	SAMEA4981844	ERX2855240	ERR2848551	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2848551/ERR2848551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848551/08-210_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848551/08-210_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2848551	
PRJEB29238	SAMEA4981846	ERX2855242	ERR2848553	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2848553/ERR2848553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848553/08-216_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848553/08-216_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2848553	
PRJEB29238	SAMEA4981847	ERX2855243	ERR2848554	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2848554/ERR2848554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848554/08-219_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848554/08-219_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2848554	
PRJEB29238	SAMEA4981850	ERX2855246	ERR2848557	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2848557/ERR2848557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848557/17-043_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848557/17-043_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2848557	
PRJEB29238	SAMEA4981853	ERX2855249	ERR2848560	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2848560/ERR2848560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848560/17-056_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848560/17-056_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2848560	
PRJEB29238	SAMEA4981859	ERX2855255	ERR2848566	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2848566/ERR2848566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848566/17-067_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848566/17-067_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2848566	
PRJEB29238	SAMEA4981862	ERX2855258	ERR2848569	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2848569/ERR2848569.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848569/17-074_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848569/17-074_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2848569	
PRJEB29238	SAMEA4981864	ERX2855260	ERR2848571	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2848571/ERR2848571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848571/17-086_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848571/17-086_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2848571	
PRJEB29238	SAMEA4981866	ERX2855262	ERR2848573	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2848573/ERR2848573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848573/17-091_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848573/17-091_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2848573	
PRJEB29238	SAMEA4981869	ERX2855265	ERR2848576	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2848576/ERR2848576.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848576/17-107_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848576/17-107_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2848576	
PRJEB29238	SAMEA4981870	ERX2855266	ERR2848577	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2848577/ERR2848577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848577/17-112_R1_renamed.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2848577/17-112_R2_renamed.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2848577	
PRJEB29238	SAMEA7614193	ERX4739148	ERR4869706	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869706/ERR4869706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869706/ERR4869706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869706/06-261_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869706/06-261_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/006/ERR4869706.bam
PRJEB29238	SAMEA7614198	ERX4739153	ERR4869711	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869711/ERR4869711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869711/ERR4869711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869711/06-274_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869711/06-274_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/001/ERR4869711.bam
PRJEB29238	SAMEA7614202	ERX4739157	ERR4869715	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869715/ERR4869715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869715/ERR4869715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869715/06-295_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869715/06-295_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869715.bam
PRJEB29238	SAMEA7614203	ERX4739158	ERR4869716	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869716/ERR4869716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/006/ERR4869716/ERR4869716_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869716/06-304_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869716/06-304_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/006/ERR4869716.bam
PRJEB29238	SAMEA7614206	ERX4739161	ERR4869719	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869719/ERR4869719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869719/ERR4869719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869719/06-307_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869719/06-307_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/009/ERR4869719.bam
PRJEB29238	SAMEA7614208	ERX4739163	ERR4869721	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869721/ERR4869721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869721/ERR4869721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869721/06-309_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869721/06-309_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/001/ERR4869721.bam
PRJEB29238	SAMEA7614212	ERX4739167	ERR4869725	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869725/ERR4869725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869725/ERR4869725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869725/06-315_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869725/06-315_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869725.bam
PRJEB29238	SAMEA7614213	ERX4739169	ERR4869727	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869727/ERR4869727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869727/ERR4869727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869727/07-223_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869727/07-223_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/007/ERR4869727.bam
PRJEB29238	SAMEA7614215	ERX4739171	ERR4869729	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869729/ERR4869729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869729/ERR4869729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869729/07-230_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869729/07-230_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/009/ERR4869729.bam
PRJEB29238	SAMEA7614216	ERX4739172	ERR4869730	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869730/ERR4869730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869730/ERR4869730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869730/07-234_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869730/07-234_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869730.bam
PRJEB29238	SAMEA7614218	ERX4739174	ERR4869732	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869732/ERR4869732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869732/ERR4869732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869732/07-240_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869732/07-240_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/002/ERR4869732.bam
PRJEB29238	SAMEA7614224	ERX4739180	ERR4869738	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869738/ERR4869738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869738/ERR4869738_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869738/07-251_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869738/07-251_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/008/ERR4869738.bam
PRJEB29238	SAMEA7614183	ERX4739183	ERR4869741	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869741/ERR4869741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869741/ERR4869741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869741/08-148_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869741/08-148_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/001/ERR4869741.bam
PRJEB29238	SAMEA7614184	ERX4739184	ERR4869742	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869742/ERR4869742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869742/ERR4869742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869742/08-166_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869742/08-166_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/002/ERR4869742.bam
PRJEB29238	SAMEA7614185	ERX4739185	ERR4869743	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869743/ERR4869743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869743/ERR4869743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869743/08-170_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869743/08-170_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/003/ERR4869743.bam
PRJEB29238	SAMEA7614189	ERX4739189	ERR4869747	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869747/ERR4869747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/007/ERR4869747/ERR4869747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869747/08-206_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869747/08-206_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/007/ERR4869747.bam
PRJEB29238	SAMEA7614190	ERX4739190	ERR4869748	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869748/ERR4869748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/008/ERR4869748/ERR4869748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869748/08-209_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869748/08-209_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/008/ERR4869748.bam
PRJEB29238	SAMEA7614232	ERX4739197	ERR4869755	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869755/ERR4869755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869755/ERR4869755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869755/09-302_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869755/09-302_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869755.bam
PRJEB29238	SAMEA7614237	ERX4739202	ERR4869760	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869760/ERR4869760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869760/ERR4869760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869760/09-376_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869760/09-376_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869760.bam
PRJEB29238	SAMEA7614238	ERX4739203	ERR4869761	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869761/ERR4869761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/001/ERR4869761/ERR4869761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869761/09-378_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869761/09-378_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/001/ERR4869761.bam
PRJEB29238	SAMEA7614240	ERX4739205	ERR4869763	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869763/ERR4869763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/003/ERR4869763/ERR4869763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869763/09-380_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869763/09-380_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/003/ERR4869763.bam
PRJEB29238	SAMEA7614242	ERX4739207	ERR4869765	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869765/ERR4869765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/005/ERR4869765/ERR4869765_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869765/09-384_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869765/09-384_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/005/ERR4869765.bam
PRJEB29238	SAMEA7614246	ERX4739211	ERR4869769	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869769/ERR4869769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/009/ERR4869769/ERR4869769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869769/09-395_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869769/09-395_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/009/ERR4869769.bam
PRJEB29238	SAMEA7614247	ERX4739212	ERR4869770	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869770/ERR4869770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/000/ERR4869770/ERR4869770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869770/09-397_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869770/09-397_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/000/ERR4869770.bam
PRJEB29238	SAMEA7614249	ERX4739214	ERR4869772	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869772/ERR4869772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR486/002/ERR4869772/ERR4869772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869772/09-408_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR486/ERR4869772/09-408_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR486/002/ERR4869772.bam
